CompanyID,Company,Size,Profit,Industry
794,HTJVNSHPD,122,49,Health
795,JMQXF,219,16,Tech
796,HEJCGCY,369,15,Finance
797,HJSVQRYT,484,89,Tech
798,JRHAZ,154,38,Tech
799,KPNQIWETI,378,95,Tech
800,RRDKKW,253,42,Health
801,MBCRKVE,96,26,Tech
802,HGRQKR,283,22,Health
803,OXTLBGZI,372,16,Health
804,DLPBM,117,34,Finance
805,SVFFGT,397,79,Health
806,ZDWGFCDGC,447,91,Tech
807,XNYOIZKW,336,48,Finance
808,YUWPHNN,486,32,Health
809,XDBWAWAV,441,18,Health
810,CMVLXOXE,477,70,Tech
811,POEUKMPSA,331,20,Finance
812,XUEVBRYON,424,87,Tech
813,YVAIQM,286,62,Health
814,NQHWZA,283,24,Tech
815,VKRZRMYWA,220,66,Tech
816,MCBQUHF,290,35,Tech
817,FBZFIYYR,403,38,Tech
818,VMPKMD,199,19,Health
819,ACTHQOGW,278,31,Tech
820,GXCYFH,153,21,Finance
821,FQNSAD,393,57,Health
822,SEDDTTCO,207,19,Finance
823,CQEKPYB,206,90,Tech
824,JTIOVVUBL,352,66,Tech
825,HJBYWU,365,47,Tech
826,CPLOSXH,52,31,Tech
827,YLPVHZEVH,482,49,Tech
828,CCTQXPK,118,53,Health
829,OLORM,70,46,Health
830,BEWTQCHV,130,92,Health
831,GIRVZHA,346,84,Finance
832,XOMHWU,261,41,Tech
833,PJYMXF,374,90,Tech
834,FOIBHIP,128,37,Tech
835,OATNCMTRS,149,89,Finance
836,NSWCM,55,36,Tech
837,VNOCVZUMR,57,44,Health
838,DNPVLOWTD,490,20,Tech
839,SGSFVRHH,441,70,Finance
840,MHORZG,488,23,Finance
841,TKVFLT,228,71,Tech
842,IMGLTYOEN,307,80,Finance
843,ZWZTPHIO,208,52,Health
844,BXZWLWW,96,52,Health
845,HKIOI,252,34,Tech
846,QYBWK,427,47,Finance
847,VHEJBPI,118,34,Health
848,XBFOYH,326,91,Tech
849,ZSQUUSNPB,128,85,Tech
850,IWLTUI,144,27,Tech
851,OKKKPWIZ,309,47,Health
852,KDMIKJXX,59,77,Health
853,VIQOHPI,323,66,Health
854,QJTNRJAS,445,97,Tech
855,BUKGYQB,66,45,Health
856,CPKKSCT,226,62,Finance
857,OPHYROGWR,183,31,Tech
858,MJAQJTWFW,482,37,Health
859,ELIBU,368,65,Finance
860,HACWLMVW,291,84,Finance
861,IBOCGE,472,71,Health
862,RTIHWRKJ,373,53,Tech
863,VNWMGH,404,39,Finance
864,XJKHWSBHW,448,29,Finance
865,KBABYEUYP,135,35,Tech
866,SORKFJKV,352,36,Finance
867,TXXSYLRF,243,20,Tech
868,BGMUMAX,59,82,Tech
869,JBQJSY,255,46,Tech
870,UCSQHZF,76,99,Finance
871,UNQRR,265,12,Tech
872,NJCGGMUIB,103,73,Tech
873,EITDGG,375,80,Finance
874,CDPFFA,219,74,Tech
875,PQKIUJA,449,63,Health
876,UUWLC,111,97,Health
877,IVNZNPRI,125,92,Health
878,BMPHQ,452,87,Tech
879,QIAWWK,322,24,Finance
880,HKDNE,70,29,Finance
881,DQIPSR,155,59,Health
882,JMWUNJRVE,185,35,Tech
883,CRKCL,432,59,Health
884,MWBZQTM,477,18,Tech
885,EUUHW,230,92,Tech
886,TKWTLP,419,93,Health
887,PSYWSCX,463,79,Health
888,VCOPQXIVG,425,64,Health
889,DHATBSC,307,48,Finance
890,JQEDDKZA,378,91,Finance
891,NJDPHGOI,394,93,Health
892,EDXUGLKGS,134,65,Tech
893,ZXQKEI,219,44,Health
894,PKHQHCXT,301,16,Health
895,AOPGY,71,47,Tech
896,WKRUD,217,37,Health
897,MUOOOKNML,417,26,Finance
898,XXGOW,454,90,Finance
899,VTBIR,104,45,Finance
900,PDWJXWYVO,60,39,Health
901,VWFLRZ,106,50,Health
902,KSMOR,62,25,Finance
903,NSSZWD,346,52,Finance
904,YKLSXBJGK,480,97,Health
905,RHTBOHD,446,85,Tech
906,QCWVPP,181,74,Tech
907,BZZZFW,433,69,Health
908,VKMTMFP,232,97,Health
909,OXGZYUO,305,60,Tech
910,QZWLPC,287,48,Tech
911,YDQGWZ,232,53,Tech
912,QURXOGS,142,13,Finance
913,LWSGTCJ,179,18,Finance
914,CPEFBYCSR,325,81,Health
915,AHWVGRLS,302,36,Tech
916,GLKYL,143,36,Finance
917,LGMSWZS,208,78,Finance
918,MMZWSNMGA,108,71,Finance
919,HALUSZRW,341,74,Finance
920,GHSTFOQBH,421,98,Health
921,QXXRTK,150,28,Finance
922,WTSZJS,364,85,Tech
923,TAEPLQS,204,58,Tech
924,BLDJLYGRV,215,48,Finance
925,LSGEGGZ,259,89,Tech
926,FCICW,349,72,Finance
927,UVRAN,321,20,Tech
928,SYCGGSN,418,53,Finance
929,UQTCII,292,61,Finance
930,OYVOY,447,69,Finance
931,KDZPBSDZ,141,65,Finance
932,XGASBLDP,282,85,Tech
933,QPZDTOLJ,106,78,Health
934,JZQDLXBXE,82,93,Finance
935,KLYQXLAP,58,40,Tech
936,OGZHVEGO,215,15,Health
937,CGSTC,236,67,Tech
938,RYYKI,73,37,Finance
939,EVRZURPW,173,32,Health
940,VCJYXZ,114,86,Health
941,EKBMJOM,230,78,Tech
942,YFDCNOJUH,98,48,Health
943,IWVWH,371,37,Finance
944,JKVWBU,202,67,Tech
945,UPURUR,431,83,Tech
946,WTPSKBW,128,22,Tech
947,AJUIQLHGU,490,69,Finance
948,MSRYZ,269,82,Health
949,EFEXQZ,74,10,Tech
950,HVIDNI,471,79,Health
951,YTPTNP,206,53,Health
952,UYVUSKHB,258,95,Finance
953,GWWVGPRT,443,83,Finance
954,MOVTRRMN,201,56,Tech
955,ZOMSOWAWW,72,75,Finance
956,EHYZWBYF,388,86,Health
957,XBFWHA,359,44,Health
958,DUJPGO,212,11,Finance
959,JQKLACL,242,58,Finance
960,IQTZQ,186,25,Tech
961,QYUNOHASM,432,84,Finance
962,PBEYQV,487,11,Health
963,LXGXIP,158,42,Finance
964,ZMHKENTA,333,77,Health
965,MAPOLMNU,94,54,Tech
966,OGYBRSSSK,459,98,Tech
967,KJHPRCD,478,38,Health
968,KGXDR,77,33,Tech
969,OLMSZAKLZ,447,35,Finance
970,CZSYPJDPG,448,97,Finance
971,ZKZNJC,160,66,Health
972,XLUVMVPA,156,77,Tech
973,SOFPP,435,95,Finance
974,SLMDR,75,65,Tech
975,WOSIKJ,197,59,Finance
976,SOZVIR,246,93,Health
977,JSUZZRBWF,488,11,Tech
978,JGONIHHG,396,69,Health
979,AXIEFBU,250,76,Finance
980,SILTGPID,470,41,Health
981,PXCZI,346,46,Tech
982,FMXSG,231,23,Health
983,TILZEY,114,25,Tech
984,QJUJTR,279,46,Finance
985,EETZE,313,94,Tech
986,BFWEQR,406,64,Tech
987,PDVDH,494,32,Health
988,TARAFMFL,74,64,Finance
989,AYQJBKY,354,69,Tech
990,RWZYMKNV,322,20,Tech
991,OEKJDNNPO,276,26,Tech
992,METTK,407,47,Tech
993,HOEASZTU,262,90,Health
994,UNTITUTWO,161,20,Finance
995,SYAEZPK,433,10,Finance
996,LJMRPHWZZ,489,28,Tech
997,RCEIP,337,28,Tech
998,TJKZWJID,293,60,Health
999,REJBEQ,255,86,Finance
1000,AZHRHV,332,62,Tech
1001,VXNKQH,122,76,Tech
1002,FTQDBDRDX,265,57,Finance
1003,EVDIP,248,19,Health
1004,IXFTMJSAO,105,58,Tech
1005,WBHWXFY,167,79,Finance
1006,QCYIMM,74,64,Tech
1007,QKUILYEJ,449,56,Tech
1008,SIOYHIB,293,57,Health
1009,SAXENJS,152,24,Finance
1010,JODFW,290,49,Tech
1011,SASEUPT,436,33,Finance
1012,WWDYTTLJV,196,34,Health
1013,IDANOCBTA,257,28,Health
1014,IQZPY,81,19,Health
1015,WLWMK,375,30,Finance
1016,AZVUBDTL,465,58,Health
1017,KYMTSUEFT,134,52,Finance
1018,SMFVKCKZ,461,36,Tech
1019,GVUIOJOY,444,72,Tech
1020,FKRCR,121,74,Finance
1021,XJFNJOPXN,278,51,Health
1022,FMZAXH,263,33,Health
1023,HFSGCEXVN,297,33,Health
1024,OEBHBWSH,307,43,Finance
1025,ZMWMN,102,40,Finance
1026,LJXFBFF,292,40,Tech
1027,GRARSDOLK,245,29,Health
1028,FYUZTTQQD,102,73,Health
1029,YIJIBMFX,381,41,Health
1030,QMPOVXAM,281,69,Health
1031,CJDGM,480,61,Health
1032,OMBYWH,355,12,Finance
1033,SEJHUBPA,51,34,Health
1034,OTCJL,131,28,Finance
1035,EBBEIKA,496,21,Health
1036,DTPQU,125,93,Finance
1037,VXUFJLBLB,183,55,Tech
1038,ETQFS,195,75,Health
1039,RAQOQF,490,23,Health
1040,BQEVITFDZ,159,59,Health
1041,RECARVX,322,94,Health
1042,JFZKLGSJL,202,27,Health
1043,QSANKJ,365,51,Health
1044,KHLNP,70,10,Finance
1045,SVNZZT,341,36,Health
1046,JEQNDWUUQ,477,43,Finance
1047,VKQNTWVAZ,170,39,Tech
1048,RGKCRULU,407,80,Health
1049,VJNZKCMW,208,69,Tech
1050,BHYHCMOP,455,39,Health
1051,YTSUHSONI,157,58,Tech
1052,OYELZ,230,31,Finance
1053,CZZYSSAL,107,93,Finance
1054,URDBY,426,52,Tech
1055,OBVQCJ,132,89,Health
1056,OGAHTABO,102,89,Tech
1057,CXVKYLJR,260,15,Tech
1058,BPMYYV,438,34,Finance
1059,EOEODJYGL,100,46,Health
1060,MITND,141,49,Health
1061,ZUANP,113,32,Finance
1062,JKECYKZ,480,75,Tech
1063,WUATM,160,42,Health
1064,CVLKWZIC,340,23,Finance
1065,WNWPI,180,75,Health
1066,TXUBSVO,129,74,Finance
1067,OVHCW,57,35,Tech
1068,UPZSUEF,499,78,Tech
1069,OMGYAK,376,59,Finance
1070,OJQPUKEON,204,24,Tech
1071,KXXRDG,88,74,Finance
1072,EOCYSAW,218,38,Tech
1073,OHRLLAT,366,61,Health
1074,JQTABGWUE,336,79,Health
1075,DYQALVWQF,118,45,Health
1076,XVPGXTQX,319,77,Health
1077,YSQSS,429,21,Health
1078,CDSQQUM,341,93,Finance
1079,VHUUCKFM,384,25,Health
1080,IWRKH,268,20,Health
1081,YHEPUWQF,133,58,Tech
1082,WFIIYXJA,50,23,Finance
1083,KOUWWXJW,76,50,Finance
1084,OPVPTUCI,410,20,Finance
1085,RSBREOP,116,56,Finance
1086,MPGIZZ,400,95,Finance
1087,HOYZTWN,399,88,Health
1088,PWGSHNLQE,146,46,Tech
1089,GBSJW,419,91,Health
1090,PKGYZQFJX,438,46,Tech
1091,RNPYYQZXI,222,80,Finance
1092,LPBUNODYR,199,17,Tech
1093,OMIZF,219,85,Finance
1094,ZRADPA,131,57,Finance
1095,CDWLTLLW,462,42,Tech
1096,JEPGBMA,225,51,Finance
1097,GPXEVSWT,201,76,Tech
1098,CPPFPO,456,56,Finance
1099,FIQNNQYPJ,353,88,Tech
1100,RJWZKVUGT,328,39,Health
1101,CJIADMLG,459,20,Health
1102,SQOFDN,169,30,Health
1103,OVSXTUOBE,77,67,Health
1104,WNLNNTBGH,81,53,Finance
1105,VCMSXZUZD,336,20,Health
1106,HLNCCUBJ,84,99,Health
1107,OYIKIETL,203,18,Finance
1108,SAMTDS,353,78,Tech
1109,SROWBH,303,97,Tech
1110,EKOBSXBZ,494,27,Health
1111,ZTGKYV,272,50,Health
1112,EXMUKRCJ,184,99,Finance
1113,UPWLKQO,104,13,Health
1114,QEEMRM,320,54,Health
1115,FEXDVRBD,348,57,Finance
1116,ATEXR,472,87,Tech
1117,XQQUMSZOU,447,24,Health
1118,AOQGJMQV,341,64,Health
1119,KVYQSQ,82,90,Finance
1120,DMXTAZ,280,87,Finance
1121,YXSIXXBBU,261,93,Health
1122,HFILGXRZY,90,43,Health
1123,QRBJFVND,338,76,Finance
1124,ALBURH,146,13,Health
1125,MIAQCCHY,379,93,Health
1126,CUEZHP,294,46,Finance
1127,KIUAYME,195,32,Health
1128,VRUFLKGO,429,35,Tech
1129,KIDDIFN,275,15,Tech
1130,LZOTWKJX,232,46,Finance
1131,VLALOIXNO,480,76,Finance
1132,NFZTKD,480,19,Tech
1133,LHIJE,325,40,Finance
1134,DBJYIXJ,477,58,Health
1135,XSCJCI,94,23,Health
1136,BTDTN,188,35,Finance
1137,WMWLX,124,91,Health
1138,ZHHFL,277,93,Tech
1139,JNZOYRAZ,223,91,Tech
1140,JJTMLMSHR,329,32,Health
1141,UCTKAEQO,201,14,Finance
1142,CKYNGYFNZ,208,51,Tech
1143,EZKXMPCHH,97,23,Health
1144,SLPXEYZR,366,56,Health
1145,NVTUZ,208,32,Health
1146,ZMXER,177,75,Health
1147,MFQMHCL,397,50,Health
1148,EGHBNBM,138,23,Health
1149,TVVPUEOC,120,72,Tech
1150,JFSTYXEPQ,227,21,Finance
1151,BVLBSWHI,421,36,Finance
1152,EYYHUZ,131,38,Tech
1153,GMQHHLKBF,64,74,Finance
1154,JYLDN,283,99,Health
1155,YPPLV,180,87,Health
1156,RVKFMX,476,52,Finance
1157,SDBEXYUX,416,87,Tech
1158,DTBZF,50,87,Finance
1159,PRGLST,277,34,Tech
1160,FDTIOCA,80,79,Finance
1161,NUZVWVVS,239,72,Health
1162,KNHUBM,185,71,Tech
1163,PSJCGNVW,388,82,Finance
1164,XFPRNVWC,168,91,Health
1165,WXPVPFHH,96,38,Tech
1166,WTNSYNCWE,171,60,Health
1167,MRPVYO,236,77,Health
1168,HYGXWVOM,438,42,Finance
1169,OSNCOIUOE,477,81,Tech
1170,WPJLGAFS,379,75,Tech
1171,AMRBR,497,63,Tech
1172,OISLBKXLY,317,21,Finance
1173,QYXPPM,391,29,Health
1174,GBQONAO,396,95,Finance
1175,INPTWYI,147,26,Finance
1176,FDWFNB,315,35,Tech
1177,OKAMKXRY,139,83,Health
1178,VODENG,430,74,Tech
1179,MJOMEY,92,22,Tech
1180,PITNJPQY,356,30,Tech
1181,VNLGNPV,450,58,Finance
1182,IJZABMC,444,26,Tech
1183,QPJCQRL,267,56,Finance
1184,SRNYRERB,492,55,Health
1185,BHJCYXES,362,80,Tech
1186,GXYSMVHH,402,71,Health
1187,EBNEA,80,10,Health
1188,AZOEEZP,298,99,Finance
1189,TFANF,295,23,Tech
1190,QKJWB,418,97,Finance
1191,WUUMTNYNG,266,24,Health
1192,DPONTFO,161,89,Finance
1193,ALAVQ,462,37,Tech
1194,TMWQLC,76,76,Finance
1195,GVRQAMB,62,69,Finance
1196,VWEUNQB,438,10,Finance
1197,KUWHWSRI,112,29,Tech
1198,ITZJYTE,376,75,Health
1199,XPFTMEGY,457,69,Finance
1200,RFTXJDOCV,76,84,Finance
1201,PEZVQPH,192,88,Tech
1202,NXMTTYOD,317,45,Health
1203,MBUVMVWY,215,48,Finance
1204,ILSDFSU,156,99,Finance
1205,NSPZKYSOK,422,79,Health
1206,NASXYUB,248,22,Health
1207,RIFXEBEGC,174,96,Tech
1208,YOCLXBPAM,333,59,Health
1209,HZXMKBYH,278,34,Health
1210,IFBKP,367,92,Health
1211,HSAYEUQNE,351,64,Tech
1212,RPPTNKM,65,79,Finance
1213,RWUZO,445,49,Health
1214,EJAEYA,272,34,Finance
1215,ZBPZPHMWL,334,35,Finance
1216,BONDGVXXK,365,74,Health
1217,IWBFKOANV,120,88,Health
1218,JBNBEZV,473,70,Health
1219,LUNNQQX,488,91,Tech
1220,IXAEPV,408,43,Finance
1221,DUOHORRI,394,87,Health
1222,CWCUW,454,13,Finance
1223,MUZLAEB,423,89,Finance
1224,NHOWTHL,117,77,Tech
1225,AQUJKR,438,33,Tech
1226,PXLJBKNTS,50,60,Tech
1227,XFORNPAGG,482,17,Health
1228,TNHBDCGXM,178,89,Tech
1229,WCSEO,356,92,Health
1230,WWMUB,338,29,Finance
1231,EALEYJJ,295,46,Finance
1232,AFSBZ,329,41,Finance
1233,PQZZIHLL,134,68,Tech
1234,BUKWTW,154,81,Tech
1235,LJWXJ,349,28,Tech
1236,UYQSGB,125,12,Health
1237,FYKWNZ,401,43,Tech
1238,TRUSXYZ,84,31,Tech
1239,TZPNKT,324,75,Finance
1240,PCMIGOVV,327,83,Health
1241,CAMGUXPL,377,41,Health
1242,ZILNQQIR,385,70,Health
1243,FYNBAIOR,247,23,Health
1244,GMKOSKIMR,483,79,Health
1245,SCNXQJ,456,85,Finance
1246,YVQOBPKOW,456,27,Health
1247,DVRTZQS,354,96,Finance
1248,WOLFUSQGA,340,77,Finance
1249,VNJZQXUFG,309,83,Finance
1250,GECFJXXK,135,33,Tech
1251,TSMFAFH,125,84,Finance
1252,AFOXNSV,208,27,Tech
1253,WFFJF,211,62,Tech
1254,XOCOGMGBM,241,49,Tech
1255,MVATHNDS,106,60,Health
1256,LCCEGTMLL,323,85,Tech
1257,JNCWWW,179,60,Tech
1258,OSGYW,134,49,Finance
1259,AVJOKZNOO,231,74,Health
1260,MYGED,424,28,Health
1261,NDPSNNFQF,487,29,Finance
1262,DYLOOKY,205,62,Tech
1263,BSKIBJCUP,461,29,Tech
1264,XPIXJOFV,311,24,Finance
1265,FPXTCKKC,473,14,Health
1266,ILHQP,293,41,Tech
1267,UQBKESDQS,202,46,Health
1268,UIWHAPD,258,43,Health
1269,OGELWST,174,48,Finance
1270,HKERJB,302,26,Finance
1271,UKVOI,461,87,Health
1272,VRHWYZUGQ,400,34,Tech
1273,CAZQKUYQM,359,49,Finance
1274,DGKGWFL,179,78,Tech
1275,SHQPS,426,99,Health
1276,KHKIHDMD,80,64,Finance
1277,ONMWIJQI,171,20,Health
1278,MYKKYFY,73,35,Tech
1279,VTJYFHL,344,24,Finance
1280,OYOBQEN,51,53,Tech
1281,CAJGU,413,25,Health
1282,WEPVO,437,37,Health
1283,ULOWC,330,60,Finance
1284,ENXJWQ,255,88,Tech
1285,KAUZND,338,92,Tech
1286,YKHFPQKM,293,75,Finance
1287,HZXXHAEKK,203,53,Finance
1288,UYSGLOUA,290,91,Tech
1289,NSXTRUTGC,55,96,Tech
1290,RZFICDBCZ,403,53,Tech
1291,VVZNYIK,370,32,Finance
1292,SPBIKNNP,420,26,Finance
1293,RKDNAWZ,172,71,Health
1294,HOLJRN,455,83,Finance
1295,HSYDSGUUR,215,25,Health
1296,EMQXWTG,79,11,Health
1297,FTQARRTAT,182,16,Finance
1298,VZMNMTRK,478,94,Finance
1299,RRSLCLLDX,453,86,Health
1300,PCZMPFKB,274,28,Finance
1301,UARGWCXL,113,36,Health
1302,BACKEA,125,96,Finance
1303,TCPSFPOB,143,27,Health
1304,WBHRQM,313,62,Tech
1305,KMFWQ,201,49,Finance
1306,SSTJMTNR,469,14,Health
1307,IIRXVRJ,439,52,Tech
1308,GUIUN,316,53,Health
1309,DNQRJPQ,326,63,Health
1310,LVDNFA,404,31,Health
1311,FBUKKC,234,28,Finance
1312,VMGPTLYW,212,49,Tech
1313,MDSNB,214,66,Health
1314,VOVTBIEGI,476,30,Tech
1315,WLFNUO,386,71,Tech
1316,NQWKITADP,253,89,Tech
1317,JRIBBVTKT,120,65,Tech
1318,RKPAAOACE,156,46,Finance
1319,KTKDLKGOB,295,32,Tech
1320,OQCPUKA,376,78,Health
1321,JRBKN,168,17,Finance
1322,MWGGUL,307,55,Health
1323,LESSBMZOL,136,33,Finance
1324,PCYSOPENH,52,19,Tech
1325,IANFDHGL,408,94,Finance
1326,CZGCC,430,61,Health
1327,BMFDB,259,78,Health
1328,SELTPXHI,60,87,Finance
1329,CTHHVIDGQ,299,44,Health
1330,WKNBIOI,498,46,Finance
1331,HOYTGPPGG,273,40,Health
1332,ZSVLHV,494,23,Health
1333,ORVBQUP,201,31,Tech
1334,QZAVGOWPC,60,93,Health
1335,RRSVPJB,304,33,Finance
1336,DNCTKPKGL,366,10,Finance
1337,SLTKWSRGE,315,23,Health
1338,KORWVRB,399,79,Tech
1339,PDLYWZUF,141,60,Tech
1340,BQKRLMIC,411,98,Tech
1341,HQHKJDHJG,480,31,Tech
1342,LJCFYSU,182,80,Finance
1343,CUXKZ,326,91,Finance
1344,LWOOGBBT,433,47,Finance
1345,DVPDGZJVS,427,49,Tech
1346,UVFHUGZWE,180,24,Finance
1347,IEAHT,169,67,Tech
1348,LXQCAROI,82,34,Health
1349,IBBOCKZS,363,44,Health
1350,CVTJR,154,81,Tech
1351,PPXGY,275,46,Health
1352,SWWZDZQE,161,98,Tech
1353,ZKYRA,161,42,Health
1354,GWCSXKD,130,61,Tech
1355,FMHMV,298,30,Health
1356,UMTAGO,71,49,Health
1357,QNJTHHG,183,71,Health
1358,QRKBUT,136,63,Health
1359,SIWWUC,73,13,Finance
1360,LPYKYSWJG,329,96,Tech
1361,BGKXF,211,15,Tech
1362,SMIHJF,178,12,Tech
1363,IGJEOZFS,488,78,Health
1364,SXIFIJOGL,463,56,Tech
1365,HEOHFLXV,218,48,Health
1366,PQZWV,369,65,Health
1367,AQTZF,491,17,Health
1368,CNBJUE,276,57,Finance
1369,RYVGTHSJM,285,54,Tech
1370,XYPVQV,77,56,Health
1371,JIQPL,176,99,Finance
1372,VPDHEAYP,82,87,Tech
1373,JLIHILY,196,98,Tech
1374,AJPIK,337,81,Tech
1375,OUEYWHR,234,24,Finance
1376,ZKJKSYAN,308,86,Health
1377,VUWDKLH,357,91,Tech
1378,TRTWC,246,38,Tech
1379,XORSNW,454,45,Tech
1380,QDBWFGU,346,15,Health
1381,IMNNQL,69,47,Tech
1382,MZMWU,54,75,Health
1383,FKXJZKR,291,89,Health
1384,GLSXEK,351,61,Tech
1385,DAPODPHHQ,176,17,Health
1386,ELYMFEP,108,66,Health
1387,BNLAM,76,58,Tech
1388,FBZJRZIP,217,75,Finance
1389,ALPNCKL,220,53,Tech
1390,QECOZHDLC,105,47,Health
1391,BQBUQJW,254,77,Tech
1392,IOCUDJT,84,62,Finance
1393,VWESMZIH,136,55,Health
1394,YSODBI,265,41,Health
1395,KHCQPH,305,45,Finance
1396,ASUKLKW,105,75,Finance
1397,YQSEH,256,94,Finance
1398,OOWOSYH,301,24,Finance
1399,NSZDBFELD,276,27,Tech
1400,HREBQOQFT,69,32,Finance
1401,WCJAKHU,105,41,Health
1402,GZYVLA,469,32,Finance
1403,MKTNCNZ,261,78,Tech
1404,UTQESFMV,286,97,Health
1405,CUMMSDM,142,56,Finance
1406,PAYOIYU,498,90,Finance
1407,SGRWTL,496,84,Finance
1408,KZCUJGQGI,150,89,Finance
1409,UPWFCH,415,43,Tech
1410,NNMICGS,170,21,Finance
1411,KYVKEJDT,50,92,Health
1412,BNWPTL,94,12,Finance
1413,YZXQHPY,119,23,Tech
1414,WPMDAULDK,229,44,Tech
1415,LMONEEBA,177,33,Tech
1416,IXABXQ,283,22,Tech
1417,IUTUGQ,331,19,Tech
1418,NYQCLD,373,84,Health
1419,CGCREFOSN,169,46,Tech
1420,ZGUTTNXXL,99,40,Health
1421,NUXFUHBEG,88,49,Health
1422,FZQTPFC,311,80,Tech
1423,VPFZC,211,84,Tech
1424,KFPCIYGMT,344,14,Finance
1425,EEYHEFQ,262,60,Finance
1426,PMRYWYA,97,76,Tech
1427,VBDQAKVKT,64,48,Health
1428,PMRYC,91,11,Health
1429,ZZFKZW,72,30,Tech
1430,VKCUZP,471,16,Tech
1431,PIRKPVEJF,80,72,Health
1432,QNKXXOIXC,143,19,Health
1433,HLNKGIJNF,253,36,Health
1434,IGSCASQ,364,62,Health
1435,JTONTJU,266,69,Health
1436,DMGIVNK,294,30,Finance
1437,RBZCT,462,34,Finance
1438,ODVNMIO,136,27,Finance
1439,QGNNNNOZB,189,21,Health
1440,GLUCNQA,393,89,Tech
1441,YFNUCV,299,91,Health
1442,EINUX,133,72,Tech
1443,SRXDVMWZL,212,35,Health
1444,WYCCUGKOE,258,37,Finance
1445,BNEJR,447,85,Health
1446,FTNHI,347,26,Finance
1447,GUYIFVKK,446,20,Health
1448,FHURPY,91,38,Finance
1449,OKWNAAIHZ,218,36,Tech
1450,SAGNH,460,49,Health
1451,TUDIQM,324,42,Finance
1452,ZYMTRP,357,82,Finance
1453,BVJNL,95,88,Tech
1454,RRZCDDLJX,423,23,Finance
1455,TXTQEFP,56,99,Tech
1456,ZKOGT,355,92,Finance
1457,AIFZVSV,77,41,Tech
1458,VDTUQKHQ,339,84,Health
1459,FPXNRV,380,20,Health
1460,SQNBUPM,277,11,Finance
1461,FTPDY,169,85,Health
1462,TDVSXJO,260,58,Health
1463,YIGYCWSXY,466,37,Tech
1464,LTDAJJZJE,296,39,Tech
1465,VNOFSMG,414,80,Health
1466,YTVBD,442,64,Health
1467,IPIGG,84,10,Finance
1468,VIIOIZU,189,45,Tech
1469,KQORNJUM,360,58,Tech
1470,SIQJGNV,224,13,Tech
1471,BKPDGAV,94,25,Finance
1472,KRVJURXC,216,97,Tech
1473,SWIKANLN,151,44,Health
1474,OJHAOKV,62,57,Tech
1475,LFSML,125,50,Health
1476,ROGHOVCN,479,95,Health
1477,NFTACCR,190,89,Tech
1478,GJXWUQ,122,76,Finance
1479,EREIBO,55,42,Health
1480,EBZCADL,253,37,Finance
1481,SENRTVBD,194,49,Finance
1482,LQBJLBUOO,307,88,Finance
1483,WIBMZTA,172,36,Health
1484,QBPSVLP,410,36,Health
1485,URPBVZPI,392,28,Tech
1486,VLPUYV,307,31,Tech
1487,EVXQZMK,292,93,Finance
1488,QKNDFKE,90,47,Finance
1489,APEYVBWIB,150,98,Finance
1490,WLRJMOXM,360,51,Health
1491,SSOVA,183,97,Tech
1492,FUWIQHAQ,231,99,Finance
1493,BSFOUY,322,70,Finance
1494,QJBWWUJYN,86,22,Finance
1495,XXVCTOJZM,61,74,Health
1496,RBEZDUH,448,17,Finance
1497,VOVFDFTM,480,79,Tech
1498,XYZRM,106,86,Health
1499,WUVLT,64,56,Health
1500,EFKAT,387,42,Health
1501,UFGFQTOKW,405,50,Finance
1502,MNKYRJGI,93,11,Tech
1503,QWEAITF,243,13,Tech
1504,LGKRNTEN,251,68,Tech
1505,JYPBIP,475,30,Tech
1506,JQNSVHNAU,145,22,Finance
1507,VMICZQG,208,53,Health
1508,QIQCJE,306,64,Finance
1509,TAOAK,290,88,Tech
1510,WEYBUQ,492,80,Health
1511,MKGKTM,116,26,Finance
1512,BRPKWUCN,78,49,Finance
1513,CGJRN,493,43,Tech
1514,CVNWTO,438,67,Tech
1515,BDTKBKBF,219,10,Finance
1516,ZQGFPFXTN,214,76,Health
1517,FOWHBGIST,110,40,Finance
1518,TCJQNV,218,66,Health
1519,IXCGYIGE,143,12,Finance
1520,UPTGFSZ,258,33,Tech
1521,UHTOP,58,48,Tech
1522,DCJBEUP,488,39,Finance
1523,MCZPIK,299,64,Tech
1524,SFTQBDFZO,286,34,Health
1525,QGTFPA,433,11,Tech
1526,MRGKHCSGJ,77,27,Tech
1527,RCGZGEACF,212,32,Tech
1528,QJDXATZM,225,34,Finance
1529,OJIVTQE,136,22,Finance
1530,BNXEZX,354,74,Finance
1531,VIQSOHQ,461,75,Tech
1532,HOOQTWLUA,406,96,Finance
1533,XJXRNM,204,53,Tech
1534,EQQDYYUYB,367,44,Tech
1535,YEUMIQ,167,72,Tech
1536,VIEQL,245,52,Finance
1537,VIOOOCPJK,385,90,Health
1538,HJNYEG,198,96,Health
1539,XSYOCTHB,421,25,Health
1540,YIYJHNDY,408,38,Finance
1541,FYNUNYFW,326,57,Tech
1542,SONJM,196,58,Tech
1543,TVZCVWIQ,311,80,Tech
1544,YZUYEOSFR,71,19,Finance
1545,XTDGNY,330,56,Tech
1546,AKOWHLH,333,82,Finance
1547,WCJZVXLRH,206,90,Tech
1548,LQDEXSZD,165,39,Health
1549,ANJFVUJL,194,48,Tech
1550,XYRMNXDMC,227,17,Health
1551,NYCWT,457,18,Tech
1552,ABSHAWR,200,21,Tech
